Cuenta,Código QR,OLT,FSP,Latitud,Longitud,Ubicacion,Puerto N2,Estatus  
0113506179,TP584989,CHICONAUTLA_DF,0/11/3,19.617861,-99.016348,Poste,3,ACTIVA
0113506327,TP648475,HEROES_TECAMAC_DF,0/17/8,19.634694,-99.028762,Poste,2,ACTIVA
0113506406,TP652378,SAN_CRISTOBAL_2_DF,0/1/1,19.612138,-99.080703,Poste,6,ACTIVA
0113507176,TP583793,HEROES_TECAMAC_DF,0/8/4,19.623038,-99.029641,Poste,10,ACTIVA
0113507725,TP616081,SAN_CRISTOBAL_2_DF,0/1/7,19.613812,-99.066609,Poste,4,ACTIVA
0113509666,TP791275,EMBAJADA_DF,0/1/6,19.639862,-98.986328,Poste,8,INACTIVA
0113509883,TP792167,SAN_CRISTOBAL_DF,0/8/6,19.618937,-99.075672,Poste,8,ACTIVA
0113510090,TP582036,AZCATEPEC_DF,0/2/15,19.717138,-98.970109,Poste,1,ACTIVA
0113511565,TP583951,ESPUELAS_DF,0/6/11,19.661537,-99.036766,Edificio,7,ACTIVA
0113511746,TP791295,EMBAJADA_DF,0/3/9,19.646112,-98.991203,Poste,3,ACTIVA
0113514879,TP649168,EMBAJADA_DF,0/1/10,19.635263,-98.989609,Poste,4,ACTIVA
0113515087,TP791082,EMBAJADA_DF,0/3/2,19.644708,-99.001228,Poste,2,ACTIVA
0113515281,TP791654,EMBAJADA_DF,0/2/3,19.641499,-98.984332,Poste,2,ACTIVA
0113515368,TP583626,HEROES_TECAMAC_DF,0/1/1,19.630938,-99.031328,Poste,2,ACTIVA
0113515374,TP79577,ESPUELAS_DF,0/5/10,19.669889,-99.029016,Poste,10,ACTIVA
0113515432,TP791682,EMBAJADA_DF,0/3/12,19.641268,-98.993908,Poste,5,ACTIVA
0113516749,TP444999,ESPUELAS_DF,0/3/9,19.665631,-99.003968,Poste,1,ACTIVA
0113518272,TP79985,ESPUELAS_DF,0/8/2,19.662328,-99.023832,Poste,3,ACTIVA
0113520325,TP647772,ESPUELAS_DF,0/6/3,19.647288,-99.00686,Poste,7,ACTIVA
0113520544,TP445435,SAN_PEDRO_ATZOMPA_DF,0/4/5,19.677061,-98.982817,Poste,3,ACTIVA
0113520993,TP791534,EMBAJADA_DF,0/2/13,19.638287,-98.996859,Poste,4,ACTIVA
0113523692,TP651658,SAN_CRISTOBAL_DF,0/15/9,19.613037,-99.064547,Poste,11,ACTIVA
0113526685,TP791323,EMBAJADA_DF,0/1/7,19.635437,-98.984047,Poste,8,ACTIVA
0113528594,TP632249,HEROES_TECAMAC_DF,0/17/7,19.638297,-99.041448,Poste,4,ACTIVA
0113529672,TP583372,HEROES_TECAMAC_DF,0/7/14,19.624062,-99.030047,Poste,3,ACTIVA
0113530425,TP79578,AZCATEPEC_DF,0/6/7,19.721239,-98.959137,Edificio,3,ACTIVA
0113530661,TP582814,AZCATEPEC_DF,0/1/11,19.683312,-98.973266,Poste,15,ACTIVA
0113535186,TP791089,EMBAJADA_DF,0/3/0,19.643163,-98.995235,Poste,4,ACTIVA
0113536833,TP79624,CARRETERA_85_DF,0/2/2,19.643561,-99.025392,Poste,16,ACTIVA
0113538721,TP415796,CHICONAUTLA_DF,0/3/1,19.627938,-99.015828,Poste,6,ACTIVA
0113538728,TP791071,EMBAJADA_DF,0/1/9,19.636912,-98.989373,Poste,6,ACTIVA
0113539060,TP149243,ESPUELAS_DF,0/11/5,19.677412,-99.039453,Poste,4,ACTIVA
0113540877,TP583018,HEROES_TECAMAC_DF,0/6/2,19.620192,-99.035584,Poste,13,ACTIVA
0113541375,TP791268,EMBAJADA_DF,0/5/7,19.628988,-98.992859,Poste,9,ACTIVA
0113541969,TP578334,SAN_CRISTOBAL_DF,0/12/2,19.630297,-99.07915,Poste,1,ACTIVA
0113542026,TP648170,HEROES_TECAMAC_DF,0/2/7,19.627163,-99.034859,Poste,8,ACTIVA
0113542662,TP791277,EMBAJADA_DF,0/1/6,19.638587,-98.986203,Poste,11,ACTIVA
0113544307,TP445444,SAN_PEDRO_ATZOMPA_DF,0/3/7,19.6799,-99.011628,Poste,1,ACTIVA
0113544438,TP1567904,AZCATEPEC_DF,0/4/6,19.727487,-98.966422,Poste,2,ACTIVA
0113547332,TP445098,ESPUELAS_DF,0/3/8,19.664888,-99.009016,Poste,14,ACTIVA
0113547407,TP791203,EMBAJADA_DF,0/2/15,19.641863,-98.995016,Poste,5,ACTIVA
0113549623,TP631735,ESPUELAS_DF,0/6/7,19.657313,-99.037328,Poste,9,ACTIVA
0113552763,TP632273,HEROES_TECAMAC_DF,0/12/6,19.637562,-99.038703,Poste,7,ACTIVA
0113557736,TP583468,CHICONAUTLA_DF,0/2/8,19.631462,-99.002172,Poste,8,ACTIVA
0113559446,TP631791,AZCATEPEC_DF,0/7/3,19.680937,-98.962203,Poste,6,ACTIVA
0113560576,TP794110,SAN_CRISTOBAL_DF,0/16/0,19.628503,-99.07905,Poste,4,ACTIVA
0113560710,TP792073,SAN_CRISTOBAL_DF,0/17/4,19.616688,-99.067455,Poste,1,ACTIVA
0113560778,TP794533,SAN_CRISTOBAL_DF,0/13/12,19.61587,-99.077409,Poste,1,ACTIVA
0113560930,TP791893,EMBAJADA_DF,0/2/5,19.642713,-98.987922,Poste,7,ACTIVA
0113562186,TP885187,ESPUELAS_DF,0/6/14,19.656513,-99.038484,Poste,8,ACTIVA
0113562573,TP791054,EMBAJADA_DF,0/6/11,19.625013,-98.982734,Poste,5,ACTIVA
0113562830,TP791267,EMBAJADA_DF,0/5/7,19.628688,-98.991797,Poste,13,ACTIVA
0113562963,TP582814,AZCATEPEC_DF,0/1/11,19.683312,-98.973266,Poste,14,ACTIVA
0113563331,TP583487,CHICONAUTLA_DF,0/3/13,19.617112,-99.014703,Poste,16,ACTIVA
0113564901,TP457081,SAN_PEDRO_ATZOMPA_DF,0/1/12,19.673413,-98.999544,Poste,1,ACTIVA
0113565281,TP457216,ESPUELAS_DF,0/1/8,19.680412,-99.033266,Poste,16,ACTIVA
0113565605,TP95672,AZCATEPEC_DF,0/4/5,19.726838,-98.968578,Poste,3,ACTIVA
0113568549,TP95675,AZCATEPEC_DF,0/4/6,19.7264,-98.9666,Poste,1,ACTIVA
0113569202,TP445541,AZCATEPEC_DF,0/1/1,19.686288,-98.975047,Poste,8,ACTIVA
0113570156,TP583395,HEROES_TECAMAC_DF,0/5/14,19.62334,-99.03415,Poste,1,ACTIVA
0113572178,TP583908,HEROES_TECAMAC_DF,0/15/15,19.633416,-99.038054,Poste,8,ACTIVA
0113573262,TP646419,HEROES_TECAMAC_2_DF,0/1/12,19.634562,-99.023766,Poste,6,INACTIVA
0113574473,TP791267,EMBAJADA_DF,0/5/7,19.628688,-98.991797,Poste,15,ACTIVA
0113574480,TP631796,AZCATEPEC_DF,0/7/3,19.682188,-98.959641,Poste,1,ACTIVA
0113574824,TP791732,EMBAJADA_DF,0/5/8,19.629313,-98.991203,Poste,9,ACTIVA
0113576396,TP644709,AZCATEPEC_DF,0/7/5,19.672237,-98.955172,Poste,2,ACTIVA
0113577378,TP415696,CHICONAUTLA_DF,0/8/12,19.627488,-99.012297,Poste,11,ACTIVA
0113577909,TP79655,CARRETERA_85_DF,0/1/4,19.640513,-99.024358,Poste,3,ACTIVA
0113578370,TP791363,EMBAJADA_DF,0/2/9,19.644687,-98.986297,Poste,4,ACTIVA
0113579192,TP651715,SAN_CRISTOBAL_2_DF,0/2/15,19.611692,-99.073102,Poste,11,ACTIVA
0113579222,TP582911,AZCATEPEC_DF,0/7/0,19.676263,-98.964985,Poste,1,ACTIVA
0113580804,TP791613,EMBAJADA_DF,0/2/14,19.640713,-98.997703,Poste,2,ACTIVA
0113580998,TP582909,AZCATEPEC_DF,0/7/6,19.669562,-98.956188,Poste,2,ACTIVA
0113581925,TP631605,AZCATEPEC_DF,0/1/6,19.687063,-98.968937,Poste,4,ACTIVA
0113583517,TP631791,AZCATEPEC_DF,0/7/3,19.680937,-98.962203,Poste,9,ACTIVA
0113586183,TP631739,AZCATEPEC_DF,0/2/3,19.695248,-98.980704,Poste,6,ACTIVA
0113586976,TP582905,AZCATEPEC_DF,0/7/6,19.669363,-98.960547,Poste,3,ACTIVA
0113587065,TP644762,AZCATEPEC_DF,0/7/1,19.671428,-98.959036,Poste,8,ACTIVA
0113587282,TP584397,HEROES_TECAMAC_DF,0/12/0,19.637687,-99.035063,Poste,7,ACTIVA
0113587823,TP631791,AZCATEPEC_DF,0/7/3,19.680937,-98.962203,Poste,4,ACTIVA
0113587960,TP415844,CHICONAUTLA_DF,0/6/7,19.633432,-99.021091,Poste,3,ACTIVA
0113588270,TP457282,ESPUELAS_DF,0/4/10,19.678312,-99.029766,Poste,1,ACTIVA
0113588458,TP647940,AZCATEPEC_DF,0/7/4,19.674862,-98.957547,Poste,2,ACTIVA
0113588691,TP652691,SAN_CRISTOBAL_DF,0/4/7,19.620487,-99.058234,Poste,15,ACTIVA
0113588754,TP791010,EMBAJADA_DF,0/4/5,19.633814,-98.998266,Poste,13,ACTIVA
0113593699,TP582871,SAN_PEDRO_ATZOMPA_DF,0/4/11,19.676887,-98.986234,Poste,7,ACTIVA
0113594870,TP791414,HEROES_TECAMAC_DF,0/5/1,19.615362,-99.034578,Poste,8,ACTIVA
0113595379,TP579747,SAN_CRISTOBAL_DF,0/4/9,19.621137,-99.065484,Poste,14,ACTIVA
0113595719,TP647942,AZCATEPEC_DF,0/7/2,19.678113,-98.960859,Poste,1,ACTIVA
0113596121,TP647942,AZCATEPEC_DF,0/7/2,19.678113,-98.960859,Poste,3,ACTIVA
0113596632,TP791720,EMBAJADA_DF,0/3/0,19.642087,-98.995578,Poste,6,ACTIVA
0113596661,TP582831,AZCATEPEC_DF,0/2/7,19.707884,-98.97088,Poste,12,ACTIVA
0113596962,TP583014,CHICONAUTLA_DF,0/1/5,19.644662,-99.014265,Poste,3,ACTIVA
0113597545,TP647942,AZCATEPEC_DF,0/7/2,19.678113,-98.960859,Poste,4,ACTIVA
0113597685,TP647811,ESPUELAS_DF,0/6/13,19.657537,-99.037953,Poste,4,ACTIVA
0113597999,TP582718,AZCATEPEC_DF,0/2/2,19.692911,-98.977396,Poste,16,ACTIVA
0113598440,TP582905,AZCATEPEC_DF,0/7/6,19.669363,-98.960547,Poste,1,ACTIVA
0113598762,TP644620,AZCATEPEC_DF,0/7/5,19.671587,-98.952797,Poste,1,INACTIVA
0113599548,TP415841,CHICONAUTLA_DF,0/6/14,19.632563,-99.021687,Poste,8,ACTIVA
0113600010,TP791775,EMBAJADA_DF,0/4/2,19.633138,-98.992766,Poste,3,ACTIVA
0113601388,TP582666,ESPUELAS_DF,0/7/1,19.648588,-99.042266,Poste,15,ACTIVA
0113602000,TP794046,SAN_CRISTOBAL_2_DF,0/1/13,19.605763,-99.064641,Poste,4,ACTIVA
0113602985,TP631775,AZCATEPEC_DF,0/7/1,19.672487,-98.959609,Poste,1,ACTIVA
0113603295,TP647480,ESPUELAS_DF,0/4/1,19.647313,-99.006297,Poste,6,ACTIVA
0113604302,TP583818,HEROES_TECAMAC_DF,0/2/9,19.632824,-99.039228,Poste,15,ACTIVA
0113604376,TP579658,SAN_CRISTOBAL_DF,0/7/15,19.635213,-99.064578,Poste,9,ACTIVA
0113605407,TP885022,AZCATEPEC_DF,0/4/0,19.732838,-98.970984,Edificio,6,ACTIVA
0113606378,TP457286,ESPUELAS_DF,0/1/1,19.676862,-99.024672,Poste,15,ACTIVA
0113607016,TP457082,SAN_PEDRO_ATZOMPA_DF,0/1/12,19.672269,-98.999652,Poste,7,ACTIVA
0113607151,TP791710,EMBAJADA_DF,0/6/10,19.625196,-98.986025,Poste,1,ACTIVA
0113607256,TP444814,ESPUELAS_DF,0/6/0,19.682813,-99.029141,Poste,3,ACTIVA
0113607482,TP584694,CHICONAUTLA_DF,0/2/15,19.634082,-99.020319,Poste,12,ACTIVA
0113608547,TP791037,EMBAJADA_DF,0/1/5,19.640012,-98.984734,Poste,9,ACTIVA
0113608638,TP791329,EMBAJADA_DF,0/2/1,19.640063,-98.981547,Poste,2,ACTIVA
0113609292,TP647748,SAN_PEDRO_ATZOMPA_DF,0/1/6,19.669247,-99.000468,Poste,9,ACTIVA
0113609595,TP584410,CHICONAUTLA_DF,0/13/4,19.612482,-99.02698,Poste,8,ACTIVA
0113610711,TP884110,HEROES_TECAMAC_DF,0/3/12,19.608288,-99.031516,Poste,10,ACTIVA
0113610737,TP791624,EMBAJADA_DF,0/4/0,19.634012,-98.996453,Poste,4,ACTIVA
0113611572,TP652403,SAN_CRISTOBAL_DF,0/11/8,19.616663,-99.047484,Poste,8,ACTIVA
0113616724,TP457201,ESPUELAS_DF,0/1/0,19.674188,-99.022828,Poste,12,ACTIVA
0113617388,TP791275,EMBAJADA_DF,0/1/6,19.639862,-98.986328,Poste,10,ACTIVA
0113617442,TP791513,HEROES_TECAMAC_DF,0/14/9,19.634813,-99.047172,Edificio,13,ACTIVA
0113617953,TP791626,EMBAJADA_DF,0/4/0,19.635437,-98.994516,Poste,5,ACTIVA
0113620111,TP415835,CHICONAUTLA_DF,0/4/12,19.621238,-99.006797,Poste,6,ACTIVA
0113620129,TP583811,HEROES_TECAMAC_DF,0/16/2,19.629512,-99.025859,Poste,6,ACTIVA
0113621785,TP791732,EMBAJADA_DF,0/5/8,19.629313,-98.991203,Poste,11,ACTIVA
0113626147,TP791232,EMBAJADA_DF,0/4/13,19.653637,-98.996735,Poste,3,ACTIVA
0113626622,TP582792,ESPUELAS_DF,0/7/6,19.652988,-99.036953,Poste,5,ACTIVA
0113628194,TP791327,EMBAJADA_DF,0/1/7,19.635907,-98.986387,Poste,7,ACTIVA
0113636490,TP445109,ESPUELAS_DF,0/3/11,19.656961,-99.010382,Poste,16,ACTIVA
0113637392,TP618505,HEROES_TECAMAC_DF,0/12/7,19.640063,-99.043828,Poste,3,ACTIVA
0113639985,TP578219,SAN_CRISTOBAL_DF,0/5/8,19.633242,-99.081368,Poste,6,ACTIVA
0113640563,TP582907,AZCATEPEC_DF,0/7/6,19.670481,-98.959098,Poste,1,ACTIVA
0113642126,TP426744,CHICONAUTLA_DF,0/13/13,19.641563,-99.007328,Poste,9,ACTIVA
0113642179,TP631721,AZCATEPEC_DF,0/1/12,19.680362,-98.974806,Poste,6,ACTIVA
0113644809,TP415852,CHICONAUTLA_DF,0/6/14,19.635138,-99.020266,Poste,3,CANCELADA
0113646603,TP583849,HEROES_TECAMAC_DF,0/3/9,19.609738,-99.036734,Poste,6,ACTIVA
0113648365,TP648795,HEROES_TECAMAC_2_DF,0/1/7,19.634413,-99.027922,Poste,11,ACTIVA
0113648949,TP652781,SAN_CRISTOBAL_DF,0/6/2,19.628612,-99.057609,Poste,11,ACTIVA
0113649091,TP791640,EMBAJADA_DF,0/1/12,19.640388,-98.986828,Poste,6,ACTIVA
0113651224,TP648808,HEROES_TECAMAC_2_DF,0/1/3,19.638887,-99.031516,Poste,15,ACTIVA
0113652634,TP584097,HEROES_TECAMAC_DF,0/6/8,19.624888,-99.038516,Poste,11,INACTIVA
0113652985,TP416131,SAN_PEDRO_ATZOMPA_DF,0/3/8,19.682095,-99.013495,Poste,3,ACTIVA
0113653708,TP791615,EMBAJADA_DF,0/2/14,19.640599,-98.998577,Poste,9,ACTIVA
0113654785,TP426721,CHICONAUTLA_DF,0/4/10,19.624777,-99.005972,Poste,8,ACTIVA
0113656916,TP424046,ESPUELAS_DF,0/1/12,19.683937,-99.036453,Poste,3,ACTIVA
0113657389,TP416058,ESPUELAS_DF,0/3/0,19.676362,-99.017672,Poste,8,ACTIVA
0113658680,TP791116,EMBAJADA_DF,0/4/10,19.648709,-98.995945,Poste,1,ACTIVA
0113659896,TP651393,SAN_CRISTOBAL_DF,0/3/3,19.617813,-99.085765,Poste,2,ACTIVA
0113661928,TP644592,ESPUELAS_DF,0/1/7,19.681964,-99.031369,Poste,2,ACTIVA
0113662293,TP647631,SAN_PEDRO_ATZOMPA_DF,0/4/11,19.675088,-98.983359,Poste,6,ACTIVA
0113663249,TP647944,AZCATEPEC_DF,0/7/2,19.676133,-98.961287,Poste,2,ACTIVA
0113665286,TP445049,AZCATEPEC_DF,0/7/2,19.676938,-98.959688,Poste,1,ACTIVA
0113666409,TP631791,AZCATEPEC_DF,0/7/3,19.680937,-98.962203,Poste,7,ACTIVA
0113666470,TP416091,ESPUELAS_DF,0/3/1,19.677565,-99.016543,Poste,11,ACTIVA
0113667135,TP444844,ESPUELAS_DF,0/6/1,19.685538,-99.037578,Poste,7,ACTIVA
0113667333,TP631791,AZCATEPEC_DF,0/7/3,19.680937,-98.962203,Poste,2,ACTIVA
0113667898,TP791199,EMBAJADA_DF,0/5/10,19.623336,-98.995504,Poste,2,ACTIVA
0113668496,TP95672,AZCATEPEC_DF,0/4/5,19.726838,-98.968578,Poste,1,ACTIVA
0113668566,TP415905,CHICONAUTLA_DF,0/1/7,19.644354,-99.009723,Poste,5,ACTIVA
0113668982,TP791015,EMBAJADA_DF,0/4/5,19.627588,-98.996359,Poste,6,ACTIVA
0113674692,TP444937,AZCATEPEC_DF,0/3/2,19.721483,-98.978258,Poste,8,ACTIVA
0113674883,TP582911,AZCATEPEC_DF,0/7/0,19.676263,-98.964985,Poste,2,ACTIVA
0113676045,TP791268,EMBAJADA_DF,0/5/7,19.628988,-98.992859,Poste,10,ACTIVA
0113678769,TP652839,SAN_CRISTOBAL_DF,0/7/12,19.62594,-99.05264,Poste,4,ACTIVA
0113678837,TP584955,CHICONAUTLA_DF,0/13/10,19.619237,-99.023078,Poste,6,CANCELADA
0113679059,TP426635,CHICONAUTLA_DF,0/2/9,19.63245,-99.01436,Poste,11,ACTIVA
0113680438,TP647942,AZCATEPEC_DF,0/7/2,19.678113,-98.960859,Poste,5,ACTIVA
0113680826,TP583889,HEROES_TECAMAC_DF,0/15/5,19.625675,-99.030816,Poste,1,ACTIVA
0113681163,TP791330,HEROES_TECAMAC_DF,0/11/4,19.606688,-99.033861,Poste,8,ACTIVA
0113682177,TP583933,HEROES_TECAMAC_DF,0/7/8,19.612613,-99.036609,Poste,11,ACTIVA
0113683629,TP579518,SAN_CRISTOBAL_DF,0/13/3,19.639462,-99.078672,Poste,10,INACTIVA
0113684517,TP618433,HEROES_TECAMAC_DF,0/2/15,19.627687,-99.041765,Poste,6,ACTIVA
0113685200,TP791323,EMBAJADA_DF,0/1/7,19.635437,-98.984047,Poste,9,ACTIVA
0113685295,TP584740,HEROES_TECAMAC_DF,0/5/6,19.616961,-99.031769,Poste,6,ACTIVA
0113688285,TP445049,AZCATEPEC_DF,0/7/2,19.676938,-98.959688,Poste,2,ACTIVA
0113688292,TP444950,AZCATEPEC_DF,0/7/4,19.675613,-98.955274,Poste,2,ACTIVA
0113691495,TP584052,HEROES_TECAMAC_DF,0/7/7,19.627837,-99.044422,Poste,2,ACTIVA
0113692124,TP884094,AZCATEPEC_DF,0/4/2,19.731938,-98.969672,Edificio,6,ACTIVA
0113692205,TP792360,SAN_CRISTOBAL_2_DF,0/2/8,19.612671,-99.060893,Poste,4,INACTIVA
0113692492,TP967542,SAN_CRISTOBAL_DF,0/13/7,19.637118,-99.056821,Poste,1,ACTIVA
0113692724,TP791359,EMBAJADA_DF,0/5/9,19.62606,-98.997011,Poste,2,ACTIVA
0113693095,TP791100,EMBAJADA_DF,0/3/8,19.646093,-98.993221,Poste,16,ACTIVA
0113693168,TP794594,SAN_CRISTOBAL_DF,0/3/7,19.611688,-99.088687,Poste,7,ACTIVA
0113693717,TP644691,SAN_PEDRO_ATZOMPA_DF,0/6/11,19.678462,-98.980297,Poste,1,ACTIVA
0113696157,TP583762,HEROES_TECAMAC_DF,0/5/9,19.620601,-99.031513,Poste,8,ACTIVA
0113696924,TP584150,CHICONAUTLA_DF,0/4/10,19.623817,-99.006238,Poste,6,ACTIVA
0113697300,TP791275,EMBAJADA_DF,0/1/6,19.639862,-98.986328,Poste,11,ACTIVA
0113697672,TP791680,EMBAJADA_DF,0/3/12,19.640037,-98.994734,Poste,2,ACTIVA
0113701438,TP583500,CHICONAUTLA_DF,0/13/7,19.612129,-99.028428,Poste,8,INACTIVA
0113703775,TP884841,EMBAJADA_DF,0/3/3,19.646812,-98.998547,Poste,8,ACTIVA
0113704274,TP791339,EMBAJADA_DF,0/4/6,19.636121,-98.998508,Poste,7,ACTIVA
0113704608,TP791290,CHICONAUTLA_DF,0/3/11,19.616361,-99.018014,Poste,2,ACTIVA
0113705844,TP618579,HEROES_TECAMAC_DF,0/15/0,19.632207,-99.025063,Poste,2,ACTIVA
0113706694,TP631606,AZCATEPEC_DF,0/1/6,19.686088,-98.969266,Poste,2,ACTIVA
0113707296,TP631681,AZCATEPEC_DF,0/1/5,19.68736,-98.969382,Poste,14,ACTIVA
0113709855,TP584760,CHICONAUTLA_DF,0/11/12,19.635272,-99.017691,Poste,12,ACTIVA
0113711321,TP791688,EMBAJADA_DF,0/2/13,19.637763,-98.997516,Poste,4,ACTIVA
0113711414,TP646341,EMBAJADA_DF,0/3/10,19.644962,-98.992797,Poste,6,ACTIVA
0113712491,TP415665,CHICONAUTLA_DF,0/1/15,19.629962,-99.017547,Poste,14,ACTIVA
0113712792,TP792055,SAN_CRISTOBAL_2_DF,0/2/13,19.617039,-99.070953,Poste,2,ACTIVA
0113712996,TP791268,EMBAJADA_DF,0/5/7,19.628988,-98.992859,Poste,11,ACTIVA
0113714533,TP652952,SAN_CRISTOBAL_DF,0/5/7,19.625638,-99.064297,Poste,16,ACTIVA
0113716789,TP647944,AZCATEPEC_DF,0/7/2,19.676133,-98.961287,Poste,6,ACTIVA
0113717019,TP791974,CHICONAUTLA_DF,0/12/15,19.638549,-99.01579,Poste,6,ACTIVA
0113717519,TP791010,EMBAJADA_DF,0/4/5,19.633814,-98.998266,Poste,4,ACTIVA
0113717610,TP464482,SAN_CRISTOBAL_DF,0/2/10,19.632013,-99.082578,Poste,5,ACTIVA
0113720059,TP583199,HEROES_TECAMAC_DF,0/2/12,19.624187,-99.043109,Poste,3,ACTIVA
0113722131,TP652856,SAN_CRISTOBAL_DF,0/8/5,19.633237,-99.061109,Poste,3,ACTIVA
0113722829,TP426645,CHICONAUTLA_DF,0/2/11,19.637789,-99.018984,Poste,4,ACTIVA
0113722843,TP457028,ESPUELAS_DF,0/5/5,19.683925,-99.039141,Poste,11,ACTIVA
0113723224,TP457244,ESPUELAS_DF,0/2/8,19.674737,-99.034953,Poste,16,ACTIVA
0113725018,TP967515,SAN_CRISTOBAL_DF,0/15/13,19.622461,-99.052076,Poste,16,ACTIVA
0113725264,TP791276,EMBAJADA_DF,0/1/12,19.639938,-98.986516,Poste,10,ACTIVA
0113726233,TP791638,EMBAJADA_DF,0/1/12,19.639088,-98.987672,Poste,5,ACTIVA
0113726343,TP583136,HEROES_TECAMAC_DF,0/15/2,19.626872,-99.040166,Poste,5,ACTIVA
0113726611,TP584745,HEROES_TECAMAC_DF,0/5/6,19.617338,-99.035547,Poste,10,ACTIVA
0113727512,TP644701,SAN_PEDRO_ATZOMPA_DF,0/5/0,19.681612,-98.982172,Poste,3,ACTIVA
0113728291,TP578334,SAN_CRISTOBAL_DF,0/12/2,19.630297,-99.07915,Poste,15,ACTIVA
0113728651,TP582905,AZCATEPEC_DF,0/7/6,19.669363,-98.960547,Poste,4,ACTIVA
0113729406,TP884103,HEROES_TECAMAC_DF,0/11/12,19.63379,-99.043203,Edificio,2,ACTIVA
0113730296,TP791276,EMBAJADA_DF,0/1/12,19.639938,-98.986516,Poste,5,ACTIVA
0113730744,TP582905,AZCATEPEC_DF,0/7/6,19.669363,-98.960547,Poste,2,ACTIVA
0113731828,TP631776,AZCATEPEC_DF,0/7/1,19.671763,-98.962172,Poste,1,ACTIVA
0113733500,TP647755,SAN_PEDRO_ATZOMPA_DF,0/2/0,19.67835,-98.995649,Poste,15,ACTIVA
0113734548,TP652312,SAN_CRISTOBAL_DF,0/5/0,19.616438,-99.048313,Poste,1,ACTIVA
0113736452,TP80015,EMBAJADA_DF,0/5/12,19.630551,-98.999355,Poste,4,ACTIVA
0113738996,TP644854,ESPUELAS_DF,0/7/9,19.661504,-99.033586,Edificio,3,ACTIVA
0113740060,TP579878,SAN_CRISTOBAL_DF,0/2/6,19.621453,-99.085523,Poste,12,ACTIVA
0113745202,TP444814,ESPUELAS_DF,0/6/0,19.682813,-99.029141,Poste,14,ACTIVA
0113745899,TP791602,EMBAJADA_DF,0/4/11,19.651413,-98.994391,Poste,2,ACTIVA
0113746481,TP445018,ESPUELAS_DF,0/2/15,19.672137,-99.016995,Poste,12,ACTIVA
0113748597,TP791229,EMBAJADA_DF,0/6/8,19.623084,-98.98604,Poste,11,ACTIVA
0113750459,TP647942,AZCATEPEC_DF,0/7/2,19.678113,-98.960859,Poste,7,ACTIVA
0113752100,TP578411,COACALCO_DF,0/5/1,19.63249,-99.083891,Poste,9,CANCELADA
0113753206,TP457203,ESPUELAS_DF,0/1/0,19.676838,-99.021953,Poste,15,ACTIVA
0113753934,TP415797,CHICONAUTLA_DF,0/7/3,19.627938,-99.015765,Poste,12,ACTIVA
0113754235,TP583734,HEROES_TECAMAC_DF,0/3/3,19.631447,-99.038579,Poste,7,ACTIVA
0113756479,TP457336,ESPUELAS_DF,0/4/7,19.679288,-99.026984,Poste,2,ACTIVA
0113759585,TP582903,AZCATEPEC_DF,0/7/6,19.668295,-98.959827,Poste,2,ACTIVA
0113760409,TP584692,CHICONAUTLA_DF,0/2/15,19.633113,-99.019734,Poste,4,ACTIVA
0113760874,TP885153,ESPUELAS_DF,0/2/13,19.670038,-99.021328,Poste,10,ACTIVA
0113763076,TP631792,AZCATEPEC_DF,0/7/3,19.682887,-98.962328,Poste,1,INACTIVA
0113765062,TP445408,SAN_PEDRO_ATZOMPA_DF,0/2/6,19.683863,-98.988547,Poste,14,ACTIVA
0113766352,TP652952,SAN_CRISTOBAL_DF,0/5/7,19.625638,-99.064297,Poste,15,INACTIVA
0113767128,TP582894,SAN_PEDRO_ATZOMPA_DF,0/4/8,19.679387,-98.978172,Poste,5,ACTIVA
0113768753,TP583200,CHICONAUTLA_DF,0/12/3,19.621514,-99.016519,Poste,14,ACTIVA
0113769384,TP791168,EMBAJADA_DF,0/2/7,19.643298,-98.990607,Poste,2,ACTIVA
0113769885,TP444960,SAN_PEDRO_ATZOMPA_DF,0/6/9,19.681437,-98.979453,Edificio,11,ACTIVA
0113772250,TP618552,HEROES_TECAMAC_DF,0/12/1,19.636773,-99.038044,Poste,8,ACTIVA
0113772912,TP649063,EMBAJADA_DF,0/2/9,19.645888,-98.985266,Poste,1,ACTIVA
0113774118,TP649152,EMBAJADA_DF,0/1/10,19.636013,-98.990703,Poste,8,ACTIVA
0113776272,TP584795,HEROES_TECAMAC_DF,0/8/5,19.623862,-99.032766,Poste,3,ACTIVA
0113776586,TP415736,CHICONAUTLA_DF,0/3/2,19.622976,-99.021942,Poste,10,ACTIVA
0113776943,TP644772,AZCATEPEC_DF,0/3/9,19.719587,-98.96439,Poste,1,ACTIVA
0113777403,TP884144,EMBAJADA_DF,0/6/10,19.625315,-98.984984,Poste,1,ACTIVA
0113779465,TP649148,HEROES_TECAMAC_DF,0/3/12,19.607437,-99.033143,Poste,14,ACTIVA
0113779717,TP582675,ESPUELAS_DF,0/7/1,19.648687,-99.040484,Poste,13,ACTIVA
0113780548,TP584697,CHICONAUTLA_DF,0/2/15,19.632674,-99.020476,Poste,4,ACTIVA
0113780896,TP651573,SAN_CRISTOBAL_DF,0/1/5,19.631413,-99.068359,Poste,2,ACTIVA
0113781901,TP87710,ESPUELAS_DF,0/7/12,19.665391,-99.0347,Subterráneo,2,CANCELADA
